id,source,canonical,project,component,context,note,scope,review_id,publication_status,reference,evidence_sha256,source_evidence
0003ac4cc22ae10f4ad29bd6,Old Sensitivity,Gammal känslighet,Tenacity,tenacity-sv,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,201025362af4005a3ee2a0f5,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Tenacity/tenacity-sv.po,f764dab79216b0afc662bc00fb0108394f8ac53bf8b8b31d094d0725cb65cb3f,{}
60d202882caca0421e3fddd9,Local,Lokalt,Tenacity,tenacity-sv,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,f38a90c53b32d41e24f90eef,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Tenacity/tenacity-sv.po,f764dab79216b0afc662bc00fb0108394f8ac53bf8b8b31d094d0725cb65cb3f,{}
60dae62446b1b5883246003f,Press,Tryck,Tenacity,tenacity-sv,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,daa72bf76767e515221b24df,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Tenacity/tenacity-sv.po,f764dab79216b0afc662bc00fb0108394f8ac53bf8b8b31d094d0725cb65cb3f,{}
60e7827729d94bf337176307,Select Next Clip,Välj n&ästa klipp,Tenacity,tenacity-sv,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,6cabeede48ee8694eebba5f1,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Tenacity/tenacity-sv.po,f764dab79216b0afc662bc00fb0108394f8ac53bf8b8b31d094d0725cb65cb3f,{}
61081c1ec99bf9965cfe92f8,Set Track,Ändra spår,Tenacity,tenacity-sv,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,5cb9206cef6223c0645e59b1,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Tenacity/tenacity-sv.po,f764dab79216b0afc662bc00fb0108394f8ac53bf8b8b31d094d0725cb65cb3f,{}
61327cf437196d2241e176d5,Moved velocity slider,Flyttade hastighetsreglaget,Tenacity,tenacity-sv,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,c66a016c6f74bbf7ae709582,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Tenacity/tenacity-sv.po,f764dab79216b0afc662bc00fb0108394f8ac53bf8b8b31d094d0725cb65cb3f,{}
614a53e4163b1147de7ab8e7,Refresh Rate,Uppdateringshastighet,Tenacity,tenacity-sv,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,2576f97e703df491076bd97a,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Tenacity/tenacity-sv.po,f764dab79216b0afc662bc00fb0108394f8ac53bf8b8b31d094d0725cb65cb3f,{}
615d9eb709d635cd7c016f71,Click and drag to rearrange sub-views,Klicka och dra för att ordna om undervyer,Tenacity,tenacity-sv,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,2978f95c29431a2751eb955e,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Tenacity/tenacity-sv.po,f764dab79216b0afc662bc00fb0108394f8ac53bf8b8b31d094d0725cb65cb3f,{}
6165af4b55da9399147a57aa,Begin numbering from,Börja numrering från,Tenacity,tenacity-sv,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,a98acd0d735f94c1cefe2672,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Tenacity/tenacity-sv.po,f764dab79216b0afc662bc00fb0108394f8ac53bf8b8b31d094d0725cb65cb3f,{}
6178ef4cc88438aea6460a88,A&utomated Recording Level Adjustment (on/off),A&utomatisk justering av inspelningsnivå (på/av),Tenacity,tenacity-sv,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,c3aebd450678d8831cf3198c,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Tenacity/tenacity-sv.po,f764dab79216b0afc662bc00fb0108394f8ac53bf8b8b31d094d0725cb65cb3f,{}
6192ae9f7081601b9c212ce0,Confirm Stop,Bekräfta stopp,Tenacity,tenacity-sv,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,262ecccec2e2ec1a66eb2bac,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Tenacity/tenacity-sv.po,f764dab79216b0afc662bc00fb0108394f8ac53bf8b8b31d094d0725cb65cb3f,{}
61a663b9bdd495210df6422e,Auto-&fit track height,Auto&passa spårhöjd,Tenacity,tenacity-sv,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,de1e5b337d67cadee2a2fe5a,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Tenacity/tenacity-sv.po,f764dab79216b0afc662bc00fb0108394f8ac53bf8b8b31d094d0725cb65cb3f,{}
61b96dc3c8c3e1faadd74e5a,Aligned/Moved start to selection end,Justerade/flyttade början till markeringens slut,Tenacity,tenacity-sv,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,f50ec1aa0b85dc5bf3a34131,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Tenacity/tenacity-sv.po,f764dab79216b0afc662bc00fb0108394f8ac53bf8b8b31d094d0725cb65cb3f,{}
61bdf572c79f3f07ceb2ef70,Color (classic),Färg (klassisk),Tenacity,tenacity-sv,spectrum prefs,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,82d84b36fe00ca8b133ca5df,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Tenacity/tenacity-sv.po,f764dab79216b0afc662bc00fb0108394f8ac53bf8b8b31d094d0725cb65cb3f,{}
620929c58fb197662cebc761,No macro selected,Ingen makro har valts,Tenacity,tenacity-sv,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,3586935184dc621afab2cd43,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Tenacity/tenacity-sv.po,f764dab79216b0afc662bc00fb0108394f8ac53bf8b8b31d094d0725cb65cb3f,{}
620f4a5c407d49e5899042eb,Import Macro,Importera makro,Tenacity,tenacity-sv,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,7441ba9af25a59093ef02d56,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Tenacity/tenacity-sv.po,f764dab79216b0afc662bc00fb0108394f8ac53bf8b8b31d094d0725cb65cb3f,{}
6229a9c38aaa1e0228a60995,&Delete Label,&Radera etikett,Tenacity,tenacity-sv,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,9c68cd8cc0292fd8818a20f4,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Tenacity/tenacity-sv.po,f764dab79216b0afc662bc00fb0108394f8ac53bf8b8b31d094d0725cb65cb3f,{}
622c60940a1a4a9abd9dab29,'Temporary files' directory cannot be set.,Katalogen ”Temporära filer” kan inte anges.,Tenacity,tenacity-sv,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,e16c8c4919b077a74256198a,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Tenacity/tenacity-sv.po,f764dab79216b0afc662bc00fb0108394f8ac53bf8b8b31d094d0725cb65cb3f,{}
622ed696ce2a6329fef045d8,Credits,Tack till,Tenacity,tenacity-sv,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,849d35c7475db253aadab099,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Tenacity/tenacity-sv.po,f764dab79216b0afc662bc00fb0108394f8ac53bf8b8b31d094d0725cb65cb3f,{}
623a15ab0351741875e2e6fc,Save Project...,Spara projekt...,Tenacity,tenacity-sv,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,adc02932a5ecafc2eae9f9c9,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Tenacity/tenacity-sv.po,f764dab79216b0afc662bc00fb0108394f8ac53bf8b8b31d094d0725cb65cb3f,{}
62601cfff1bcf0902114743e,Project Start,Projektets början,Tenacity,tenacity-sv,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,df774e905cd1190a6f18018c,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Tenacity/tenacity-sv.po,f764dab79216b0afc662bc00fb0108394f8ac53bf8b8b31d094d0725cb65cb3f,{}
6295090cf3494778b726fc5b,&Get More...,&Hämta mer...,Tenacity,tenacity-sv,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,263637295fb13d02149616d7,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Tenacity/tenacity-sv.po,f764dab79216b0afc662bc00fb0108394f8ac53bf8b8b31d094d0725cb65cb3f,{}
62a9ee0c520dd98ab6ff2ab9,Name must not be blank,Namn kan inte vara tomt,Tenacity,tenacity-sv,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,39949ac99b6f977a752f5893,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Tenacity/tenacity-sv.po,f764dab79216b0afc662bc00fb0108394f8ac53bf8b8b31d094d0725cb65cb3f,{}
62aa0d63b5844e601c5625ed,Menus,Menyer,Tenacity,tenacity-sv,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,da6ea91396261c2455c1d777,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Tenacity/tenacity-sv.po,f764dab79216b0afc662bc00fb0108394f8ac53bf8b8b31d094d0725cb65cb3f,{}
62abf530b8688579bd209f2e,Graphical Mode,Grafiskt läge,Tenacity,tenacity-sv,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,f7f30f7696a88aca2f8a95ff,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Tenacity/tenacity-sv.po,f764dab79216b0afc662bc00fb0108394f8ac53bf8b8b31d094d0725cb65cb3f,{}
62ac47fc1a14153879ea3a81,Cursor Shor&t Jump Right,Flytta markören ett k&ort hopp till höger,Tenacity,tenacity-sv,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,21a511e14fcff560d5d89712,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Tenacity/tenacity-sv.po,f764dab79216b0afc662bc00fb0108394f8ac53bf8b8b31d094d0725cb65cb3f,{}
62c4ed48a60ea7bd49e4cb3c,Unknown,Okänd,Tenacity,tenacity-sv,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,335e04ae734501bde65eb2a1,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Tenacity/tenacity-sv.po,f764dab79216b0afc662bc00fb0108394f8ac53bf8b8b31d094d0725cb65cb3f,{}
62da1719870aae2d04c38ea9,Performing High-Pass Filter...,Utför högpassfilter...,Tenacity,tenacity-sv,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,d2eb858ef705fcfd70746312,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Tenacity/tenacity-sv.po,f764dab79216b0afc662bc00fb0108394f8ac53bf8b8b31d094d0725cb65cb3f,{}
62f55bb5dec4206b1ed600a3,Change Speed and Pitch,Ändra hastighet och tonhöjd,Tenacity,tenacity-sv,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,ef5476ec69fe4f868414f84f,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Tenacity/tenacity-sv.po,f764dab79216b0afc662bc00fb0108394f8ac53bf8b8b31d094d0725cb65cb3f,{}
63482a625db23f713beb58a8,Playback Meter Options,Alternativ för uppspelningsmätare,Tenacity,tenacity-sv,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,aa39fa3f178ed3589cef08cc,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Tenacity/tenacity-sv.po,f764dab79216b0afc662bc00fb0108394f8ac53bf8b8b31d094d0725cb65cb3f,{}
6375c26f395b72b4ab44bcc6,Default &view mode:,Standard&visningsläge:,Tenacity,tenacity-sv,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,6d7c5a639606780cbcfd7ee9,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Tenacity/tenacity-sv.po,f764dab79216b0afc662bc00fb0108394f8ac53bf8b8b31d094d0725cb65cb3f,{}
63765e400da4c4119258274c,"01000,01000 frames|24","01000,01000 bildrutor|24",Tenacity,tenacity-sv,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,b7b76a4357a5ec1397029749,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Tenacity/tenacity-sv.po,f764dab79216b0afc662bc00fb0108394f8ac53bf8b8b31d094d0725cb65cb3f,{}
637e7857d8dba2d1f5c3d99d,Do Not Copy,Kopiera inte,Tenacity,tenacity-sv,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,f4b3ce0c012695e48abaa8f2,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Tenacity/tenacity-sv.po,f764dab79216b0afc662bc00fb0108394f8ac53bf8b8b31d094d0725cb65cb3f,{}
639d1e3258506e8c9a0f552c,Drums Control,Trumkontroll,Tenacity,tenacity-sv,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,5a0c58789a03068d181f2a91,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Tenacity/tenacity-sv.po,f764dab79216b0afc662bc00fb0108394f8ac53bf8b8b31d094d0725cb65cb3f,{}
63a59ec0ae1160a94dab73ea,Sto&p,Sto&ppa,Tenacity,tenacity-sv,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,9a74bbeab3d580bb936b4794,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Tenacity/tenacity-sv.po,f764dab79216b0afc662bc00fb0108394f8ac53bf8b8b31d094d0725cb65cb3f,{}
63b8efa311f8af986b7aca3c,&cents:,&cent:,Tenacity,tenacity-sv,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,8f81fc1f4619ceccb85f7dcf,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Tenacity/tenacity-sv.po,f764dab79216b0afc662bc00fb0108394f8ac53bf8b8b31d094d0725cb65cb3f,{}
63ddda36ac329e2065c491e8,Audio Position,Ljudposition,Tenacity,tenacity-sv,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,779419f325f5c0dfd9393e39,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Tenacity/tenacity-sv.po,f764dab79216b0afc662bc00fb0108394f8ac53bf8b8b31d094d0725cb65cb3f,{}
63e27cc504b3d8d6aa7b729f,(snapping),(fäster),Tenacity,tenacity-sv,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,68a1fa72fa240ba1c8a89a87,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Tenacity/tenacity-sv.po,f764dab79216b0afc662bc00fb0108394f8ac53bf8b8b31d094d0725cb65cb3f,{}
63e788956af211d2736d6016,&File,&Arkiv,Tenacity,tenacity-sv,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,57037507eb75890e0860cef3,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Tenacity/tenacity-sv.po,f764dab79216b0afc662bc00fb0108394f8ac53bf8b8b31d094d0725cb65cb3f,{}
63ee33b8f83f8b6264d25d15,Template,Mall,Tenacity,tenacity-sv,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,c10f564e9abf4792e4abd6fc,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Tenacity/tenacity-sv.po,f764dab79216b0afc662bc00fb0108394f8ac53bf8b8b31d094d0725cb65cb3f,{}
6408353620005e8b6bec5b95,&Recording,&Inspelning,Tenacity,tenacity-sv,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,5a85208235e4f31166075b10,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Tenacity/tenacity-sv.po,f764dab79216b0afc662bc00fb0108394f8ac53bf8b8b31d094d0725cb65cb3f,{}
641ddf3d47bcb151544e5800,Set Project...,Ändra projekt...,Tenacity,tenacity-sv,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,57cfed8ddbda3351311dbd6f,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Tenacity/tenacity-sv.po,f764dab79216b0afc662bc00fb0108394f8ac53bf8b8b31d094d0725cb65cb3f,{}
6421c578fa3bfdf3421986b4,Disallow,Tillåt inte,Tenacity,tenacity-sv,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,04e8bb5a6751db2e6d9a18dd,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Tenacity/tenacity-sv.po,f764dab79216b0afc662bc00fb0108394f8ac53bf8b8b31d094d0725cb65cb3f,{}
64353916540f149acebae111,TrackView,Spårvy,Tenacity,tenacity-sv,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,d9c73b0e30e3eb14bbe90fad,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Tenacity/tenacity-sv.po,f764dab79216b0afc662bc00fb0108394f8ac53bf8b8b31d094d0725cb65cb3f,{}
644a9493aabe532e60bee470,Curve Name,Kurvnamn,Tenacity,tenacity-sv,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,b7c092ad9e45c2b9d8365840,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Tenacity/tenacity-sv.po,f764dab79216b0afc662bc00fb0108394f8ac53bf8b8b31d094d0725cb65cb3f,{}
645876e9734e537bab580d3c,"Leveller, Light, -70dB noise floor","Utjämnare, lätt, -70dB bottennivå för brus",Tenacity,tenacity-sv,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,203d548c8cdb80e5005bf747,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Tenacity/tenacity-sv.po,f764dab79216b0afc662bc00fb0108394f8ac53bf8b8b31d094d0725cb65cb3f,{}
645a4deeb98faa8297835515,Volume    ,Volym    ,Tenacity,tenacity-sv,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,408f98f28a4c2bf890ec4597,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Tenacity/tenacity-sv.po,f764dab79216b0afc662bc00fb0108394f8ac53bf8b8b31d094d0725cb65cb3f,{}
645d7c23897faedc90f33573,Noise Floor,Brusgrund,Tenacity,tenacity-sv,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,d9b4b95063d52d234dcc3903,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Tenacity/tenacity-sv.po,f764dab79216b0afc662bc00fb0108394f8ac53bf8b8b31d094d0725cb65cb3f,{}
64674fbba52ecef89005b3b2,R&elease time (secs):,R&elease-tid (sek):,Tenacity,tenacity-sv,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,cce990a0b438db5bc7e1bcf8,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Tenacity/tenacity-sv.po,f764dab79216b0afc662bc00fb0108394f8ac53bf8b8b31d094d0725cb65cb3f,{}
6472bbcc7aa8737d11920e0e,Vamp Effects,Vamp-effekter,Tenacity,tenacity-sv,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,6d72f071e9239bfe94918b3b,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Tenacity/tenacity-sv.po,f764dab79216b0afc662bc00fb0108394f8ac53bf8b8b31d094d0725cb65cb3f,{}
6477a974b9ec1804571faaa9,Empty,Tom,Tenacity,tenacity-sv,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,eb694e21a1bd2a246cbe2c6c,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Tenacity/tenacity-sv.po,f764dab79216b0afc662bc00fb0108394f8ac53bf8b8b31d094d0725cb65cb3f,{}
64a925dac952540cabbc657b,Exit Audacity,Avsluta Audacity,Tenacity,tenacity-sv,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,f5abf57a87f0c99832d2ce6b,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Tenacity/tenacity-sv.po,f764dab79216b0afc662bc00fb0108394f8ac53bf8b8b31d094d0725cb65cb3f,{}
64e867f419d76533565c3dab,Window &size:,Fönster&storlek:,Tenacity,tenacity-sv,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,168d0e7160a66a61d0f10a21,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Tenacity/tenacity-sv.po,f764dab79216b0afc662bc00fb0108394f8ac53bf8b8b31d094d0725cb65cb3f,{}
64e88c8a346ff3452b56720e,Move Focused Track Do&wn,Flytta aktuellt spår &nedåt,Tenacity,tenacity-sv,,"Granskad filleverans. Endast färdiga, aktiva översättningar tas med; detta är inte ett påstående om separat registrerat radbeslut för varje oförändrad post.",project-context,af7e2d41fc7b59a9734b4f03,reviewed-file-delivery,https://github.com/yeager/translations/blob/67e6d27877c9cfd6b6dbc74bd852b10bdbe09c3c/Tenacity/tenacity-sv.po,f764dab79216b0afc662bc00fb0108394f8ac53bf8b8b31d094d0725cb65cb3f,{}
